shi_cd,shi_nm,season,time_step,time_step_col,upper_raw,lower_raw,upper_tol,lower_tol,POD_upper_raw,FAR_upper_raw,PPV_upper_raw,POD_lower_raw,FAR_lower_raw,PPV_lower_raw,POD_upper_tol,FAR_upper_tol,PPV_upper_tol,POD_lower_tol,FAR_lower_tol,PPV_lower_tol,best_antecedent_days,a,b,c,POD_api,FAR_api,PPV_api,n_ea,n_esa
13,Micro bacia do Rio Jequiá,Inverno,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,1,37
13,Micro bacia do Rio Jequiá,Inverno,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,1,37
13,Micro bacia do Rio Jequiá,Primavera,1/6,I_15min,65.600000,7.200000,56.528000,7.520000,0.000000,0.015625,0.000000,1.000000,0.671875,0.065217,0.000000,0.015625,0.000000,0.666667,0.671875,0.044444,1,90.662857,-0.166316,0.930612,0.333333,0.078125,0.166667,3,64
13,Micro bacia do Rio Jequiá,Primavera,1/2,I_30min,49.200000,7.200000,40.632000,7.480000,0.000000,0.015625,0.000000,1.000000,0.625000,0.069767,0.000000,0.015625,0.000000,0.666667,0.609375,0.048780,1,44.138776,-0.114211,0.579592,0.333333,0.093750,0.142857,3,64
13,Micro bacia do Rio Jequiá,Primavera,1,I_1h,28.200000,5.800000,25.428000,6.160000,0.000000,0.015625,0.000000,1.000000,0.593750,0.073171,0.000000,0.015625,0.000000,0.666667,0.562500,0.052632,1,14.848163,-0.270526,9.016327,0.333333,0.046875,0.250000,3,64
13,Micro bacia do Rio Jequiá,Primavera,2,I_2h,16.200000,4.800000,16.200000,4.800000,0.000000,0.031250,0.000000,1.000000,0.515625,0.083333,0.000000,0.031250,0.000000,1.000000,0.515625,0.083333,1,8.458776,-0.114211,5.435374,0.333333,0.062500,0.200000,3,64
13,Micro bacia do Rio Jequiá,Primavera,3,I_3h,12.733333,3.600000,11.851333,3.666667,0.000000,0.015625,0.000000,1.000000,0.546875,0.078947,0.000000,0.015625,0.000000,0.666667,0.531250,0.055556,1,10.011429,-0.114211,3.571429,0.333333,0.031250,0.333333,3,64
13,Micro bacia do Rio Jequiá,Primavera,6,I_6h,7.633333,1.833333,6.919333,1.983333,0.000000,0.015625,0.000000,1.000000,0.609375,0.071429,0.000000,0.015625,0.000000,0.666667,0.578125,0.051282,1,2.877551,-0.218421,3.800000,0.333333,0.015625,0.500000,3,64
13,Micro bacia do Rio Jequiá,Primavera,8,I_8h,6.200000,1.375000,5.412500,1.547500,0.000000,0.015625,0.000000,1.000000,0.687500,0.063830,0.000000,0.015625,0.000000,0.666667,0.593750,0.050000,1,1.722857,-0.270526,3.250000,0.333333,0.015625,0.500000,3,64
13,Micro bacia do Rio Jequiá,Primavera,10,I_10h,5.160000,1.100000,4.404000,1.246000,0.000000,0.015625,0.000000,1.000000,0.703125,0.062500,0.000000,0.015625,0.000000,0.666667,0.609375,0.048780,1,2.070776,-0.166316,2.561020,0.333333,0.015625,0.500000,3,64
13,Micro bacia do Rio Jequiá,Primavera,12,I_12h,4.633333,0.916667,3.814333,1.048333,0.000000,0.015625,0.000000,1.000000,0.734375,0.060000,0.000000,0.015625,0.000000,0.666667,0.609375,0.048780,1,2.749456,-0.218421,2.206122,0.333333,0.015625,0.500000,3,64
13,Micro bacia do Rio Jequiá,Primavera,24,I_24h,2.783333,0.458333,2.156333,0.528333,0.000000,0.017241,0.000000,1.000000,0.879310,0.055556,0.000000,0.017241,0.000000,0.666667,0.758621,0.043478,1,1.147024,-0.114211,0.979592,0.333333,0.034483,0.333333,3,58
14,Micro bacia da Praia de São Bento,Verao,1/6,I_15min,144.800000,12.800000,85.664000,14.120000,0.000000,0.010309,0.000000,1.000000,0.814433,0.131868,0.000000,0.010309,0.000000,0.916667,0.793814,0.125000,1,93.160816,-0.426842,15.287570,0.500000,0.206186,0.230769,12,97
14,Micro bacia da Praia de São Bento,Verao,1/2,I_30min,132.000000,12.000000,70.560000,12.660000,0.000000,0.010309,0.000000,1.000000,0.752577,0.141176,0.000000,0.010309,0.000000,0.916667,0.731959,0.134146,3,75.110204,-0.583158,18.025974,0.666667,0.247423,0.250000,12,97
14,Micro bacia da Praia de São Bento,Verao,1,I_1h,109.600000,6.800000,52.000000,7.240000,0.000000,0.010309,0.000000,1.000000,0.793814,0.134831,0.000000,0.010309,0.000000,0.916667,0.762887,0.129412,1,84.908571,-0.739474,15.243785,0.416667,0.092784,0.357143,12,97
14,Micro bacia da Praia de São Bento,Verao,2,I_2h,60.500000,4.100000,28.820000,5.365000,0.000000,0.010309,0.000000,1.000000,0.865979,0.125000,0.000000,0.010309,0.000000,0.916667,0.721649,0.135802,1,75.300000,-0.531053,8.676067,0.416667,0.103093,0.333333,12,97
14,Micro bacia da Praia de São Bento,Verao,3,I_3h,40.400000,3.866667,21.136000,4.233333,0.000000,0.010309,0.000000,1.000000,0.752577,0.141176,0.000000,0.010309,0.000000,0.916667,0.690722,0.141026,3,20.208163,-0.426842,6.080891,0.583333,0.206186,0.259259,12,97
14,Micro bacia da Praia de São Bento,Verao,6,I_6h,20.200000,2.200000,14.184000,2.236667,0.000000,0.010309,0.000000,1.000000,0.773196,0.137931,0.000000,0.010309,0.000000,0.916667,0.752577,0.130952,3,9.951565,-0.478947,3.710699,0.583333,0.216495,0.250000,12,97
14,Micro bacia da Praia de São Bento,Verao,8,I_8h,15.175000,1.700000,10.807000,1.837500,0.000000,0.010309,0.000000,1.000000,0.752577,0.141176,0.000000,0.010309,0.000000,0.916667,0.690722,0.141026,1,9.907653,-0.322632,2.027180,0.583333,0.216495,0.250000,12,97
14,Micro bacia da Praia de São Bento,Verao,10,I_10h,12.140000,1.360000,8.645600,1.470000,0.000000,0.010309,0.000000,1.000000,0.762887,0.139535,0.000000,0.010309,0.000000,0.916667,0.690722,0.141026,1,9.492490,-0.322632,1.338701,0.583333,0.216495,0.250000,12,97
14,Micro bacia da Praia de São Bento,Verao,12,I_12h,10.116667,1.133333,7.204667,1.225000,0.000000,0.010309,0.000000,1.000000,0.762887,0.139535,0.000000,0.010309,0.000000,0.916667,0.690722,0.141026,3,5.757347,-0.062105,1.492764,0.416667,0.123711,0.294118,12,97
14,Micro bacia da Praia de São Bento,Verao,24,I_24h,5.058333,0.566667,4.027000,0.612500,0.000000,0.010870,0.000000,1.000000,0.782609,0.142857,0.083333,0.010870,0.500000,0.916667,0.728261,0.141026,7,4.676531,-0.062105,0.198333,0.666667,0.211111,0.296296,12,92
14,Micro bacia da Praia de São Bento,Outono,1/6,I_15min,88.000000,8.000000,73.200000,9.800000,0.000000,0.013333,0.000000,1.000000,0.880000,0.083333,0.000000,0.013333,0.000000,0.833333,0.773333,0.079365,6,13.916735,-0.010000,43.400000,0.400000,0.041667,0.400000,6,75
14,Micro bacia da Praia de São Bento,Outono,1/2,I_30min,78.400000,6.000000,61.232000,6.800000,0.000000,0.013333,0.000000,1.000000,0.906667,0.081081,0.000000,0.013333,0.000000,0.833333,0.813333,0.075758,3,39.235918,-0.426842,17.663673,0.666667,0.125000,0.307692,6,75
14,Micro bacia da Praia de São Bento,Outono,1,I_1h,49.800000,3.400000,40.476000,4.700000,0.000000,0.013333,0.000000,1.000000,0.960000,0.076923,0.166667,0.013333,0.500000,0.833333,0.826667,0.074627,3,27.972245,-0.218421,9.464286,0.666667,0.125000,0.307692,6,75
14,Micro bacia da Praia de São Bento,Outono,2,I_2h,39.900000,2.000000,28.282000,2.625000,0.166667,0.013333,0.500000,1.000000,1.000000,0.074074,0.166667,0.013333,0.500000,0.833333,0.893333,0.069444,3,16.444898,-0.218421,4.903061,0.666667,0.180556,0.235294,6,75
14,Micro bacia da Praia de São Bento,Outono,3,I_3h,32.933333,2.066667,23.609333,2.316667,0.166667,0.013333,0.500000,1.000000,0.906667,0.081081,0.166667,0.013333,0.500000,0.833333,0.853333,0.072464,3,9.457687,-0.166316,6.057143,0.500000,0.097222,0.300000,6,75
14,Micro bacia da Praia de São Bento,Outono,6,I_6h,17.333333,1.233333,14.990000,1.391667,0.166667,0.013333,0.500000,1.000000,0.933333,0.078947,0.166667,0.013333,0.500000,0.833333,0.933333,0.066667,3,15.823129,-0.166316,0.580952,0.666667,0.222222,0.200000,6,75
14,Micro bacia da Praia de São Bento,Outono,8,I_8h,13.675000,1.075000,12.639000,1.231250,0.166667,0.013333,0.500000,1.000000,0.933333,0.078947,0.166667,0.013333,0.500000,0.833333,0.893333,0.069444,3,7.349796,-0.114211,0.394643,0.666667,0.208333,0.210526,6,75
14,Micro bacia da Praia de São Bento,Outono,10,I_10h,12.380000,0.960000,11.876800,1.080000,0.166667,0.013333,0.500000,1.000000,0.906667,0.081081,0.166667,0.013333,0.500000,0.833333,0.853333,0.072464,3,8.859429,-0.218421,1.204490,0.666667,0.180556,0.235294,6,75
14,Micro bacia da Praia de São Bento,Outono,12,I_12h,11.133333,0.983333,10.233000,1.058333,0.166667,0.013333,0.500000,1.000000,0.786667,0.092308,0.166667,0.013333,0.500000,0.833333,0.720000,0.084746,3,4.198707,-0.114211,0.507398,0.666667,0.194444,0.222222,6,75
14,Micro bacia da Praia de São Bento,Outono,24,I_24h,5.641667,0.666667,5.568667,0.670833,0.166667,0.013514,0.500000,1.000000,0.635135,0.113208,0.166667,0.013514,0.500000,0.833333,0.635135,0.096154,4,1.777041,-0.062105,0.500638,0.666667,0.183099,0.235294,6,74
14,Micro bacia da Praia de São Bento,Inverno,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Inverno,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
14,Micro bacia da Praia de São Bento,Primavera,1/6,I_15min,65.600000,6.400000,56.528000,6.640000,0.000000,0.015625,0.000000,1.000000,0.765625,0.057692,0.000000,0.015625,0.000000,0.666667,0.687500,0.043478,1,41.472653,-1.000000,0.946939,0.666667,0.296875,0.095238,3,64
14,Micro bacia da Praia de São Bento,Primavera,1/2,I_30min,49.200000,5.600000,40.632000,5.760000,0.000000,0.015625,0.000000,1.000000,0.718750,0.061224,0.000000,0.015625,0.000000,0.666667,0.718750,0.041667,1,34.966531,-1.000000,0.800000,0.666667,0.296875,0.095238,3,64
14,Micro bacia da Praia de São Bento,Primavera,1,I_1h,28.200000,4.200000,25.428000,4.380000,0.000000,0.015625,0.000000,1.000000,0.765625,0.057692,0.000000,0.015625,0.000000,0.666667,0.750000,0.040000,2,30.453061,-0.687368,4.800000,0.666667,0.281250,0.100000,3,64
14,Micro bacia da Praia de São Bento,Primavera,2,I_2h,16.200000,3.000000,16.200000,3.210000,0.000000,0.031250,0.000000,1.000000,0.812500,0.054545,0.000000,0.031250,0.000000,0.666667,0.765625,0.039216,1,7.144286,-0.374737,7.150000,0.333333,0.078125,0.166667,3,64
14,Micro bacia da Praia de São Bento,Primavera,3,I_3h,12.733333,2.200000,11.851333,2.433333,0.000000,0.015625,0.000000,1.000000,0.828125,0.053571,0.000000,0.015625,0.000000,0.666667,0.796875,0.037736,1,6.116735,-0.687368,5.900000,0.333333,0.046875,0.250000,3,64
14,Micro bacia da Praia de São Bento,Primavera,6,I_6h,7.633333,1.300000,6.919333,1.530000,0.000000,0.015625,0.000000,1.000000,0.890625,0.050000,0.000000,0.015625,0.000000,0.666667,0.796875,0.037736,2,3.371429,-0.895789,3.542857,0.666667,0.109375,0.222222,3,64
14,Micro bacia da Praia de São Bento,Primavera,8,I_8h,6.200000,1.000000,5.412500,1.172500,0.000000,0.015625,0.000000,1.000000,0.921875,0.048387,0.000000,0.015625,0.000000,0.666667,0.843750,0.035714,2,2.627755,-0.895789,2.651786,0.666667,0.140625,0.181818,3,64
14,Micro bacia da Praia de São Bento,Primavera,10,I_10h,5.160000,0.980000,4.404000,1.102000,0.000000,0.015625,0.000000,1.000000,0.859375,0.051724,0.000000,0.015625,0.000000,0.666667,0.703125,0.042553,1,1.881224,-1.000000,2.079796,0.666667,0.156250,0.166667,3,64
14,Micro bacia da Praia de São Bento,Primavera,12,I_12h,4.633333,0.966667,3.814333,1.053333,0.000000,0.015625,0.000000,1.000000,0.703125,0.062500,0.000000,0.015625,0.000000,0.666667,0.609375,0.048780,1,1.567687,-1.000000,1.773469,0.666667,0.156250,0.166667,3,64
14,Micro bacia da Praia de São Bento,Primavera,24,I_24h,2.783333,0.566667,2.156333,0.615000,0.000000,0.017241,0.000000,1.000000,0.637931,0.075000,0.000000,0.017241,0.000000,0.666667,0.586207,0.055556,1,0.794184,-1.000000,0.903571,0.666667,0.172414,0.166667,3,58
15,Micro bacia do Jardim Guanabara,Verao,1/6,I_15min,144.800000,15.200000,83.104000,16.160000,0.000000,0.009615,0.000000,1.000000,0.778846,0.058140,0.000000,0.019231,0.000000,0.800000,0.701923,0.051948,1,70.375510,-0.478947,30.791837,0.600000,0.086538,0.250000,5,104
15,Micro bacia do Jardim Guanabara,Verao,1/2,I_30min,132.000000,13.200000,67.916000,14.160000,0.000000,0.009615,0.000000,1.000000,0.740385,0.060976,0.000000,0.019231,0.000000,0.800000,0.711538,0.051282,1,121.371429,-0.583158,22.157143,0.600000,0.086538,0.250000,5,104
15,Micro bacia do Jardim Guanabara,Verao,1,I_1h,109.600000,9.600000,49.504000,9.680000,0.000000,0.009615,0.000000,1.000000,0.692308,0.064935,0.000000,0.019231,0.000000,0.800000,0.682692,0.053333,1,35.040816,-0.635263,23.005102,0.600000,0.067308,0.300000,5,104
15,Micro bacia do Jardim Guanabara,Verao,2,I_2h,60.500000,4.900000,27.428000,5.260000,0.000000,0.009615,0.000000,1.000000,0.798077,0.056818,0.000000,0.019231,0.000000,0.800000,0.750000,0.048780,1,23.515918,-0.270526,11.700000,0.600000,0.086538,0.250000,5,104
15,Micro bacia do Jardim Guanabara,Verao,3,I_3h,40.400000,3.333333,20.323333,3.573333,0.000000,0.009615,0.000000,1.000000,0.894231,0.051020,0.000000,0.019231,0.000000,0.800000,0.846154,0.043478,1,15.009524,-0.322632,9.565306,0.600000,0.096154,0.230769,5,104
15,Micro bacia do Jardim Guanabara,Verao,6,I_6h,20.200000,1.700000,13.838333,1.813333,0.000000,0.009615,0.000000,1.000000,0.913462,0.050000,0.000000,0.019231,0.000000,0.800000,0.875000,0.042105,1,13.733469,-0.426842,4.721088,0.600000,0.105769,0.214286,5,104
15,Micro bacia do Jardim Guanabara,Verao,8,I_8h,15.175000,1.275000,10.562000,1.360000,0.000000,0.009615,0.000000,1.000000,0.913462,0.050000,0.000000,0.019231,0.000000,0.800000,0.884615,0.041667,1,13.136531,-0.635263,4.256378,0.600000,0.105769,0.214286,5,104
15,Micro bacia do Jardim Guanabara,Verao,10,I_10h,12.140000,1.020000,8.462800,1.088000,0.000000,0.009615,0.000000,1.000000,0.932692,0.049020,0.000000,0.019231,0.000000,0.800000,0.894231,0.041237,1,14.776327,-0.843684,3.610000,0.600000,0.105769,0.214286,5,104
15,Micro bacia do Jardim Guanabara,Verao,12,I_12h,10.116667,0.850000,7.052333,0.906667,0.000000,0.009615,0.000000,1.000000,0.951923,0.048077,0.000000,0.019231,0.000000,0.800000,0.923077,0.040000,1,7.403265,-0.531053,2.701956,0.600000,0.115385,0.200000,5,104
15,Micro bacia do Jardim Guanabara,Verao,24,I_24h,5.058333,0.550000,3.947667,0.553333,0.000000,0.010101,0.000000,1.000000,0.818182,0.058140,0.200000,0.010101,0.500000,0.800000,0.818182,0.047059,1,3.349490,-0.426842,1.209637,0.600000,0.131313,0.187500,5,99
15,Micro bacia do Jardim Guanabara,Outono,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,81
15,Micro bacia do Jardim Guanabara,Outono,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,80
15,Micro bacia do Jardim Guanabara,Inverno,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Inverno,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,38
15,Micro bacia do Jardim Guanabara,Primavera,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,1,66
15,Micro bacia do Jardim Guanabara,Primavera,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,1,60
17,Ilha do Fundão,Verao,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,199
17,Ilha do Fundão,Verao,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,191
17,Ilha do Fundão,Outono,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,2,109
17,Ilha do Fundão,Outono,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,2,107
17,Ilha do Fundão,Inverno,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,59
17,Ilha do Fundão,Inverno,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,58
17,Ilha do Fundão,Primavera,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,1,112
17,Ilha do Fundão,Primavera,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,1,103
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,1/6,I_15min,105.575293,4.614283,88.604712,9.762892,0.000000,0.006494,0.000000,1.000000,0.967532,0.068750,0.000000,0.012987,0.000000,0.909091,0.792208,0.075758,2,55.096261,-0.947895,14.427975,0.727273,0.415584,0.111111,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,1/2,I_30min,76.442444,4.214283,70.136901,6.751436,0.000000,0.006494,0.000000,1.000000,0.954545,0.069620,0.000000,0.012987,0.000000,0.909091,0.857143,0.070423,1,29.712776,-0.791579,21.719873,0.454545,0.201299,0.138889,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,1,I_1h,50.134207,3.709666,44.078606,5.555491,0.000000,0.006494,0.000000,1.000000,0.915584,0.072368,0.000000,0.012987,0.000000,0.909091,0.818182,0.073529,10,30.015686,-1.000000,15.748721,0.545455,0.284768,0.122449,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,2,I_2h,30.350050,2.982023,27.372545,3.556302,0.000000,0.006494,0.000000,1.000000,0.896104,0.073826,0.000000,0.012987,0.000000,0.909091,0.844156,0.071429,1,2.591118,-0.010000,9.702699,0.454545,0.201299,0.138889,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,3,I_3h,21.770316,2.517241,21.330905,2.761107,0.000000,0.006494,0.000000,1.000000,0.883117,0.074830,0.000000,0.012987,0.000000,0.909091,0.844156,0.071429,1,1.824593,-0.010000,7.029638,0.454545,0.227273,0.125000,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,6,I_6h,13.551428,1.822765,11.402330,1.874082,0.000000,0.006494,0.000000,1.000000,0.818182,0.080292,0.000000,0.012987,0.000000,0.909091,0.805195,0.074627,9,3.730337,-0.947895,3.786661,0.636364,0.291391,0.137255,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,8,I_8h,10.497758,1.444049,8.647072,1.596255,0.000000,0.006494,0.000000,1.000000,0.798701,0.082090,0.000000,0.012987,0.000000,0.909091,0.746753,0.080000,10,4.457591,-0.895789,2.932770,0.636364,0.311258,0.129630,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,10,I_10h,8.402830,1.155239,7.034683,1.298084,0.000000,0.006494,0.000000,1.000000,0.811688,0.080882,0.000000,0.012987,0.000000,0.909091,0.740260,0.080645,7,2.392546,-1.000000,2.365537,0.636364,0.317881,0.127273,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,12,I_12h,7.059051,0.962699,5.936576,1.083097,0.000000,0.006494,0.000000,1.000000,0.824675,0.079710,0.000000,0.012987,0.000000,0.909091,0.753247,0.079365,1,0.389939,-0.114211,1.692456,0.727273,0.370130,0.123077,11,154
18,Sub bacia Secundária do Rio da Prata do Mendanha,Verao,24,I_24h,3.537179,0.624707,3.025033,0.635843,0.000000,0.006757,0.000000,1.000000,0.716216,0.094017,0.000000,0.013514,0.000000,0.909091,0.716216,0.086207,2,0.770466,-1.000000,0.878174,0.727273,0.371622,0.126984,11,148
18,Sub bacia Secundária do Rio da Prata do Mendanha,Outono,1/6,I_15min,100.352742,19.330544,72.642410,20.216051,0.000000,0.009174,0.000000,1.000000,0.532110,0.064516,0.000000,0.018349,0.000000,0.750000,0.513761,0.050847,1,27.334409,-0.010000,44.194739,0.250000,0.018349,0.333333,4,109
18,Sub bacia Secundária do Rio da Prata do Mendanha,Outono,1/2,I_30min,90.260372,14.289478,58.409889,14.501954,0.000000,0.009174,0.000000,1.000000,0.577982,0.059701,0.000000,0.018349,0.000000,0.750000,0.559633,0.046875,4,39.337823,-0.010000,15.813337,0.500000,0.028571,0.400000,4,109
