shi_cd,date,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d
2,2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23161694628320306,0.23161694628320306
2,2017-01-16,0.0,0.0,0.49129999999999996,0.59570125,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999
2,2017-01-19,0.0,0.0,13.510749999999998,13.510749999999998,13.510749999999998,13.812469612499997,13.876585030156248,14.476064185242185,14.476064185242185,14.476064185242185
2,2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,2.628732123906249,2.7922264389296867,2.7922264389296867,2.8316013197978314
2,2017-03-14,0.0,0.0,0.0,0.0,0.0,2.5646167062499994,3.911040477031249,3.9655385820390614,3.9655385820390614,3.9655385820390614
2,2017-03-18,0.0,0.0,0.12282499999999999,15.3654075,15.3654075,15.3654075,15.3654075,15.3654075,15.3654075,16.704153449516912
2,2017-03-19,32.980000000000004,32.980000000000004,32.980000000000004,33.084401250000006,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001
2,2017-03-20,10.370000000000001,38.403000000000006,38.403000000000006,38.403000000000006,38.491741062500004,49.50450691875,49.50450691875,49.50450691875,49.50450691875,49.50450691875
2,2017-03-28,0.0,0.0,0.0,0.0,0.0,1.4331681593749999,1.4331681593749999,7.863944550296874,10.689671294951951,18.328398183371988
2,2017-03-30,0.34,14.3565,14.3565,14.3565,14.3565,14.3565,14.3565,15.391963995148437,15.391963995148437,20.03819993758949
2,2017-04-01,1.53,11.789499999999999,12.035149999999998,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.910193986494743
2,2017-04-08,0.51,0.51,0.51,0.51,0.9537053124999999,2.9148827937499995,6.569461600156249,7.0599445452265615,10.348905182448046,10.427654944184335
2,2017-04-12,0.0,0.0,0.0,26.726719999999997,26.992943187499996,26.992943187499996,26.992943187499996,26.992943187499996,27.2245601337832,28.24830703635496
2,2017-04-23,0.85,0.85,0.85,0.85,1.2937053125,2.0480043437499997,2.0480043437499997,2.0480043437499997,2.0480043437499997,3.8986237445527925
2,2017-04-27,1.02,1.02,1.142825,6.884893749999999,7.328599062499999,7.328599062499999,7.328599062499999,7.328599062499999,7.560216008783201,7.953964817464646
2,2017-04-28,8.5,9.367,9.367,9.471401250000001,14.3521596875,14.729309203125,14.729309203125,14.729309203125,14.729309203125,14.926183607465722
2,2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.3205770882812499,1.2470448734140624,1.2470448734140624,1.2470448734140624
2,2017-06-20,0.0,0.0,0.0,0.0,1.2423748749999999,2.7509729374999994,5.764397567343748,5.764397567343748,5.764397567343748,5.764397567343748
2,2017-06-21,56.77999999999999,56.77999999999999,56.77999999999999,56.77999999999999,56.77999999999999,57.83601864374999,59.118326996874984,61.67973793224217,61.67973793224217,61.67973793224217
2,2017-06-22,45.730000000000004,93.993,93.993,93.993,93.993,93.993,94.89061584718749,95.98057794734375,98.15777724240586,98.15777724240586
2,2017-07-02,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,5.253378288442578,7.497746497926816
2,2017-08-05,0.0,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895
2,2017-08-20,0.0,2.601,5.3031500000000005,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625
2,2017-08-21,9.01,9.01,11.220849999999999,13.517677499999998,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997
2,2017-10-23,2.04,2.04,2.04,2.04,2.04,2.04,2.04,4.2199242003125,4.2199242003125,4.2199242003125
2,2017-11-19,5.44,5.44,5.44,5.44,5.44,5.44,5.44,7.510927990296875,7.510927990296875,7.510927990296875
2,2017-11-20,8.5,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,14.884288791752342,14.884288791752342
2,2017-11-22,0.0,24.4205,30.56175,33.90259,33.90259,33.90259,33.90259,33.90259,33.90259,33.90259
2,2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411742281062499,0.7411742281062499
2,2017-12-23,0.17,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997
2,2018-01-03,0.17,0.17,0.292825,1.02363375,5.371945812499999,5.447375715624999,5.447375715624999,7.899790440976561,8.687288058339451,9.514160556570486
2,2018-01-04,10.2,10.3445,10.3445,10.44890125,11.0700886875,14.766153940625,14.83026935828125,14.83026935828125,16.91482187483008,17.584194849588535
2,2018-01-07,1.36,6.4174999999999995,23.36735,29.631424999999997,29.720166062499995,29.720166062499995,29.784281480156245,30.16576821521093,32.43561428878632,32.474989169654464
2,2018-01-08,80.07,81.226,85.524875,99.93224749999999,105.25671125,105.332141153125,105.332141153125,105.3866392581328,105.71090298292928,107.64027214546836
2,2018-01-30,0.0,0.0,0.0,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,2.101748392604433
2,2018-02-07,1.53,6.732,6.732,6.732,6.732,6.732,6.79611541765625,13.717374753648437,13.717374753648437,13.717374753648437
2,2018-02-15,6.8,6.8,8.396725,8.396725,8.396725,8.396725,8.396725,11.339622670421875,11.75653317373164,13.174028884984843
2,2018-02-21,0.0,0.0,0.0,0.0,0.0,45.785951196875,48.350567903125,48.350567903125,48.95277196346132,48.95277196346132
2,2018-03-08,0.85,0.85,0.85,0.85,2.4473391249999996,2.4473391249999996,2.4473391249999996,2.4473391249999996,2.5863092927699216,2.7438088162425
2,2018-03-15,0.0,0.289,0.289,0.4978024999999999,1.6514363124999998,2.0285858281249998,8.696589264375,8.969079789414062,8.969079789414062,8.969079789414062
2,2018-03-22,0.0,0.0,0.0,0.0,0.0,1.5840279656249998,10.624301855156249,10.624301855156249,10.71694863366953,10.71694863366953
2,2018-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2018-06-07,0.0,0.578,4.876875,7.591307499999999,7.591307499999999,7.591307499999999,7.591307499999999,7.591307499999999,7.591307499999999,7.591307499999999
2,2018-06-14,0.0,0.0,0.0,0.0,0.0,0.07542990312499999,3.730008709531249,3.730008709531249,3.9153022665578114,5.2934230969428695
2,2018-07-10,0.0,0.0,0.0,0.0,0.0,0.22628970937499998,0.6750976329687499,0.6750976329687499,0.6750976329687499,0.6750976329687499
2,2018-08-06,0.0,1.5895,6.870975,10.211815,13.938939625,14.768668559375,14.768668559375,14.768668559375,14.768668559375,14.768668559375
2,2018-10-05,0.0,0.0,0.0,0.0,0.0,0.15085980624999998,1.9460915006249997,4.180513805945312,4.180513805945312,4.180513805945312
2,2018-10-06,9.01,9.01,9.01,9.01,9.01,9.01,9.1382308353125,10.66417777553125,12.563436735053514,12.563436735053514
2,2018-11-07,0.0,0.4335,5.4693249999999995,5.4693249999999995,5.4693249999999995,5.4693249999999995,5.4693249999999995,5.4693249999999995,5.4693249999999995,5.4693249999999995
2,2018-11-08,23.63,23.63,23.998475,28.278926249999998,28.278926249999998,28.278926249999998,28.278926249999998,28.278926249999998,28.278926249999998,28.278926249999998
2,2018-11-19,0.0,0.0,2.824975,2.824975,2.824975,2.824975,2.824975,2.824975,2.824975,2.9037247617362887
2,2018-11-20,31.960000000000008,31.960000000000008,31.960000000000008,34.36122875000001,34.36122875000001,34.36122875000001,34.36122875000001,34.36122875000001,34.36122875000001,34.36122875000001
2,2018-11-26,4.25,4.25,5.109775,5.109775,5.1985160624999995,11.082048506249999,23.135747025625,23.135747025625,23.135747025625,24.041369285592324
2,2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13897016776992185,0.17834504863806638
2,2018-12-08,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.298124642604433
2,2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.906842000476031
2,2019-02-05,65.11,65.11,65.11,65.11,65.11,65.11,65.11,65.11,65.11,65.11
2,2019-02-06,16.32,71.6635,71.6635,71.6635,71.6635,71.6635,71.6635,71.6635,71.6635,71.6635
2,2019-02-13,5.61,5.61,5.61,5.61,5.61,5.836289709375,25.7120691828125,30.943887263562498,48.685745348855846,48.685745348855846
2,2019-02-17,3.23,3.23,3.23,18.99458875,21.923043812499998,21.923043812499998,21.923043812499998,21.923043812499998,21.923043812499998,22.041168455104433
2,2019-03-01,7.99,8.4235,11.616950000000001,12.974166250000001,12.974166250000001,13.049596153125002,13.818981165000002,13.818981165000002,14.050598111283206,14.404972039096506
2,2019-03-02,30.090000000000003,36.8815,37.249975,39.9644075,41.1180413125,41.1180413125,41.182156730156244,41.83613399024999,41.83613399024999,42.033008394590716
2,2019-03-03,11.73,37.3065,43.079274999999996,43.392478749999995,45.699746375,46.680335115625,46.680335115625,46.73483322063281,47.29071389171249,47.29071389171249
2,2019-03-11,0.0,0.0,0.0,0.0,0.0887410625,0.0887410625,0.21697189781249998,7.846706598906249,11.043020457614452,18.01237437127603
2,2019-03-15,1.5299999999999998,1.6744999999999999,1.6744999999999999,6.894562499999999,6.894562499999999,6.894562499999999,6.894562499999999,6.894562499999999,6.94088588925664,6.94088588925664
2,2019-03-16,13.77,15.0705,15.193325,15.193325,19.630378125,19.630378125,19.630378125,19.630378125,19.630378125,19.669753005868145
2,2019-03-20,6.46,6.8934999999999995,9.10435,17.456449999999997,24.644476062499997,25.323345190625,25.38746060828125,25.38746060828125,27.70363007111328,27.70363007111328
2,2019-03-21,39.1,44.591,44.959475,46.838697499999995,53.9379825,60.047804653125,60.62484341203125,60.679341517039056,60.679341517039056,62.64808556044628
2,2019-03-29,2.55,3.8505,3.8505,3.8505,3.8505,3.8505,4.812231264843749,16.69281815654687,27.347197685574212,28.843443158563705
2,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1106155885834172
2,2019-04-09,134.13,134.13,134.13,134.13,134.13,134.13,134.13,134.13,134.13,134.13
2,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-05-14,0.17,0.17,0.17,0.17,0.17,0.17,3.0551937945312493,3.0551937945312493,3.0551937945312493,3.0551937945312493
2,2019-05-15,11.39,11.534500000000001,11.534500000000001,11.534500000000001,11.534500000000001,11.534500000000001,11.534500000000001,13.986914725351564,13.986914725351564,13.986914725351564
2,2019-05-16,9.010000000000002,18.6915,18.814325,18.814325,18.814325,18.814325,18.814325,18.814325,20.89887751654883,20.89887751654883
2,2019-05-17,21.419999999999998,29.0785,37.307775,37.41217625,37.41217625,37.41217625,37.41217625,37.41217625,37.41217625,39.1840458890665
2,2019-06-02,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04
2,2019-06-03,21.08,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814
2,2019-06-05,3.23,11.7555,26.985799999999998,28.238614999999996,28.238614999999996,28.238614999999996,28.238614999999996,28.238614999999996,28.238614999999996,28.238614999999996
2,2019-07-05,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2,2019-08-03,1.02,1.02,1.142825,1.142825,1.142825,1.142825,1.142825,1.142825,1.142825,1.142825
2,2019-08-04,17.51,18.377000000000002,18.377000000000002,18.48140125,18.48140125,18.48140125,18.48140125,18.48140125,18.48140125,18.48140125
2,2019-08-14,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.532646778513282,9.43075998445959
2,2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7052695942187499,0.7052695942187499,1.307473654555078,1.3468485354232225
2,2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65397726009375,0.65397726009375,0.65397726009375
2,2019-09-26,2.55,2.55,4.146725,11.037207499999997,11.037207499999997,11.037207499999997,11.037207499999997,11.037207499999997,11.037207499999997,11.037207499999997
2,2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1024966643080465
2,2019-10-09,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
2,2019-11-11,0.0,0.1445,1.004275,1.004275,1.35923925,1.35923925,1.35923925,1.35923925,1.35923925,1.437989011736289
2,2019-11-23,0.0,0.0,0.12282499999999999,1.1668374999999997,2.0542481249999995,2.0542481249999995,2.0542481249999995,2.762723490101562,5.032569563676952,5.032569563676952
2,2019-11-28,0.0,0.0,0.0,4.176049999999999,9.589254812499998,9.589254812499998,9.589254812499998,9.643752917507811,10.106986810074217,10.500735618755662
2,2019-12-05,0.0,0.0,0.24564999999999998,0.24564999999999998,0.24564999999999998,0.6982294187499999,7.5585791079687485,7.5585791079687485,7.5585791079687485,7.5585791079687485
2,2019-12-22,0.0,0.0,0.0,3.132037499999999,3.132037499999999,3.132037499999999,3.132037499999999,3.132037499999999,3.132037499999999,4.116409521703612
2,2019-12-23,14.45,14.45,14.45,14.45,17.112231875,17.112231875,17.112231875,17.112231875,17.112231875,17.112231875
2,2020-01-03,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.928749761736289
2,2020-01-06,1.87,5.0489999999999995,22.612975,23.13498125,23.13498125,23.13498125,23.13498125,23.13498125,23.13498125,23.13498125
2,2020-01-13,0.0,0.0,0.0,0.0,0.177482125,0.177482125,3.57559926078125,4.175078415867187,5.19419297951328,10.824800943657948
2,2020-01-17,0.0,0.0,0.0,9.604914999999997,9.604914999999997,9.604914999999997,9.604914999999997,9.604914999999997,9.697561778513277,9.697561778513277
2,2020-02-02,2.04,2.04,3.391075,3.391075,3.391075,3.391075,3.391075,4.154048470109375,5.543750147808593,6.055623599094472
2,2020-02-03,53.04,54.774,54.774,55.922413750000004,55.922413750000004,55.922413750000004,55.922413750000004,55.922413750000004,56.57094119959297,57.752187625637305
2,2020-02-10,0.0,0.0,0.0,0.0,2.6622318749999994,3.1902411968749993,12.422861339374997,29.426270101812495,29.982150772892183,29.982150772892183
2,2020-02-11,59.5,59.5,59.5,59.5,59.5,61.76289709375,62.211705017343746,70.05943213846875,84.51232958654062,84.98482815695836
2,2020-02-12,23.290000000000003,73.865,73.865,73.865,73.865,73.865,75.7884625296875,76.16994926474219,82.84051731769844,95.12548014855953
2,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326988630046875,3.013745206932031,8.408103885867831
2,2020-02-27,0.51,0.51,0.51,0.7188025,4.1797039375,12.627853087499997,12.627853087499997,12.627853087499997,12.627853087499997,12.627853087499997
2,2020-02-29,3.4,12.359,12.727475,12.727475,12.727475,12.87833480625,15.37883609484375,21.48262385571875,21.48262385571875,21.48262385571875
2,2020-03-01,37.57,40.46,48.07515,48.38835375,48.38835375,48.38835375,48.5165845853125,50.64201068061719,55.83023027736094,55.83023027736094
2,2020-03-02,80.57999999999998,112.51449999999998,114.97099999999999,121.44387749999999,121.71010068749999,121.71010068749999,121.71010068749999,121.8190968975156,123.6257090785246,128.03569573575678
2,2020-03-20,0.0,0.0,1.2282499999999998,1.2282499999999998,1.2282499999999998,1.2282499999999998,1.2282499999999998,1.2282499999999998,1.2282499999999998,1.2282499999999998
2,2020-03-21,35.02,35.02,35.02,36.064012500000004,36.064012500000004,36.064012500000004,36.064012500000004,36.064012500000004,36.064012500000004,36.064012500000004
2,2020-04-08,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.7722040603363282,0.9690784646770507
2,2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-05-07,0.0,0.0,1.2282499999999996,1.5414537499999996,16.8936575625,16.8936575625,16.8936575625,16.8936575625,16.8936575625,16.8936575625
2,2020-05-14,0.0,0.0,0.0,0.0,0.0,2.4137568999999996,14.275109166406246,14.275109166406246,14.275109166406246,14.668857975087692
2,2020-05-15,11.73,11.73,11.73,11.73,11.73,11.73,13.781693365,23.86384279144531,23.86384279144531,23.86384279144531
2,2020-08-21,3.06,3.06,3.06,3.06,3.1487410625,3.1487410625,3.1487410625,3.1487410625,3.1487410625,3.1487410625
2,2020-08-22,24.479999999999997,27.080999999999996,27.080999999999996,27.080999999999996,27.080999999999996,27.156429903124994,27.156429903124994,27.156429903124994,27.156429903124994,27.156429903124994
2,2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-09-21,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18
2,2020-09-22,13.43,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233
2,2020-11-18,4.25,4.25,4.25,4.25,4.3387410625,4.942180287499999,5.0704111228125,5.451897857867187,5.451897857867187,5.451897857867187
2,2020-11-19,21.42,25.032500000000002,25.032500000000002,25.032500000000002,25.032500000000002,25.107929903125,25.620853244375002,25.729849454390628,26.054113179187112,26.054113179187112
2,2020-11-20,9.01,27.217,30.287625,30.287625,30.287625,30.287625,30.35174041765625,30.787725257718748,30.88037203623203,31.15599620230904
2,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21799242003124997,0.4959327555710936,0.4959327555710936
2,2020-12-07,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.6499999999999995,15.796429537499996,15.796429537499996,15.796429537499996,15.796429537499996,15.796429537499996
2,2020-12-08,39.95,46.4525,46.4525,46.4525,46.4525,46.4525,53.376965106875,53.376965106875,53.376965106875,53.376965106875
2,2020-12-13,0.0,0.0,3.6847499999999993,4.311157499999999,10.789255062499999,28.515282296875,31.40047609140625,31.40047609140625,31.40047609140625,31.40047609140625
2,2020-12-24,3.23,8.721,8.721,8.721,8.721,8.721,8.8492308353125,8.8492308353125,8.8492308353125,8.8492308353125
2,2020-12-25,10.030000000000001,12.775500000000001,17.44285,17.44285,17.44285,17.44285,17.44285,17.551846210015626,17.551846210015626,17.551846210015626
2,2021-01-02,0.17,0.3145,0.3145,0.732105,0.732105,3.824731028125,3.824731028125,17.721747805117186,20.454827771258984,21.20295050775373
2,2021-01-03,43.00999999999999,43.15449999999999,43.27732499999999,43.27732499999999,43.63228924999999,43.63228924999999,46.26102137390624,46.26102137390624,58.073485634349595,60.39660360557012
2,2021-02-05,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
2,2021-02-06,34.68,35.1135,35.1135,35.1135,35.1135,35.1135,35.1135,35.1135,35.1135,35.1135
2,2021-02-08,0.0,14.8835,39.9398,40.25300375,40.25300375,40.25300375,40.25300375,40.25300375,40.25300375,40.25300375
2,2021-02-20,0.0,0.0,0.0,0.0,1.1536338124999999,1.229063715625,3.2807570806249995,3.335255185632812,3.427901964146093,3.427901964146093
2,2021-03-06,0.68,0.68,0.68,0.68,0.68,0.68,1.12880792359375,1.2923022386171876,1.2923022386171876,1.2923022386171876
2,2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-04-06,0.34,0.629,0.629,1.9862162499999998,3.051109,3.3528286124999997,10.726101642968748,10.726101642968748,10.726101642968748,10.726101642968748
2,2021-04-13,0.0,0.0,0.0,0.0,0.0,0.7542990312499999,8.191687479374998,8.300683689390624,8.393330467903905,8.393330467903905
2,2021-04-21,1.7,2.4225,2.4225,2.4225,2.4225,2.4225,2.4225,7.109337030671874,7.109337030671874,7.109337030671874
2,2021-04-22,14.110000000000001,15.555000000000001,16.169125,16.169125,16.169125,16.169125,16.169125,16.169125,20.152936476071094,20.152936476071094
2,2021-04-27,0.0,0.0,0.0,0.0,11.447597062499998,17.708279021874997,18.349433198437495,18.62192372347656,18.62192372347656,18.62192372347656
2,2021-04-29,0.17,13.752999999999998,13.752999999999998,13.752999999999998,13.752999999999998,13.752999999999998,22.023888877656248,26.547231593304684,27.01046548587109,27.207339890211813
2,2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0518938804375,3.098217269694141,6.799456071299726
2,2021-05-12,0.0,0.0,0.0,1.0440124999999998,23.672983437499997,23.672983437499997,23.672983437499997,23.672983437499997,23.672983437499997,23.672983437499997
2,2021-05-13,9.52,9.52,9.52,9.52,10.407410624999999,29.642035921874992,29.642035921874992,29.642035921874992,29.642035921874992,29.642035921874992
2,2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
