shi_cd,date,shi_nm,I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,daily_total_mm,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d,classificacao
2,2016-01-14,Ilha de Paquetá,15.2,10.4,6.2,5.4,3.9333333333333336,2.2,1.6500000000000001,1.32,1.1,0.6749999999999999,16.200000000000003,19.04,22.3635,22.731975,22.731975,22.909457125,22.909457125,22.909457125,22.909457125,22.909457125,22.948832005868145,ESA
2,2016-01-15,Ilha de Paquetá,27.2,21.6,12.6,7.6000000000000005,5.933333333333333,4.466666666666667,3.35,2.68,2.2333333333333334,1.1333333333333333,27.2,13.770000000000001,29.954,32.778975,33.09217875,33.09217875,33.24303855625,33.24303855625,33.24303855625,33.24303855625,33.24303855625,ESA
2,2016-01-16,Ilha de Paquetá,20.8,20.4,15.2,14.6,12.4,7.533333333333334,5.75,4.82,4.016666666666667,2.0083333333333333,48.2,23.119999999999997,34.8245,48.5809,50.98212875,51.248351937500004,51.248351937500004,51.376582772812505,51.376582772812505,51.376582772812505,51.376582772812505,ESA
2,2016-01-19,Ilha de Paquetá,23.2,16.4,12.600000000000001,7.4,5.8,3.6999999999999997,2.95,2.58,2.3000000000000003,1.2833333333333334,30.799999999999997,0.51,0.51,30.110825,44.309394999999995,51.497421062499996,59.945570212499995,61.420224818593745,61.58371913361718,61.58371913361718,61.66246889535347,ESA
2,2016-02-15,Ilha de Paquetá,47.2,40.8,22.400000000000002,11.5,7.733333333333333,3.8666666666666667,2.9,2.32,1.9333333333333333,0.9666666666666667,23.200000000000003,0.0,0.0,0.0,1.8792224999999998,1.8792224999999998,1.8792224999999998,1.8792224999999998,1.8792224999999998,1.8792224999999998,1.8792224999999998,ESA
2,2016-02-17,Ilha de Paquetá,34.4,27.6,13.8,6.999999999999999,5.133333333333333,2.766666666666666,2.0749999999999997,1.6599999999999997,1.383333333333333,0.7166666666666667,17.2,1.7,18.462,18.462,18.462,18.462,19.819738256249998,19.819738256249998,19.819738256249998,19.819738256249998,19.819738256249998,ESA
2,2016-02-21,Ilha de Paquetá,28.8,24.0,13.4,8.1,5.733333333333333,2.9,2.175,1.7399999999999998,1.45,0.725,17.4,0.0,5.202,6.92155,15.900057499999997,16.787468124999997,25.537336887499997,25.537336887499997,25.537336887499997,25.537336887499997,26.2460847431266,ESA
2,2016-02-25,Ilha de Paquetá,71.2,44.0,23.2,11.700000000000001,7.800000000000001,3.9000000000000004,2.9250000000000003,2.3400000000000003,1.9500000000000002,0.9750000000000001,23.4,0.0,0.0,0.0,9.082908749999998,9.082908749999998,11.798385262499998,12.696001109687497,17.38283814035937,17.84607203292578,22.413558213630544,ESA
2,2016-02-29,Ilha de Paquetá,56.0,45.2,33.2,21.1,15.666666666666666,9.166666666666666,7.05,5.7,4.75,2.375,56.99999999999999,0.0,0.0,0.0,12.214946249999997,12.214946249999997,12.214946249999997,12.214946249999997,16.956281385679684,16.956281385679684,18.373777096932887,ESA
2,2016-03-12,Ilha de Paquetá,23.2,20.799999999999997,19.0,10.9,7.666666666666667,4.8,3.6,2.88,2.4,1.2,28.8,1.19,1.19,1.19,1.19,1.19,1.7180093218749999,1.7180093218749999,1.9360017419062499,1.9360017419062499,2.0147515036425387,ESA
2,2016-03-16,Ilha de Paquetá,13.6,12.399999999999999,7.199999999999999,6.3,4.866666666666666,2.8666666666666667,2.225,1.78,1.4833333333333334,0.7416666666666667,17.8,0.0,0.0,0.0,15.033779999999997,15.654967437499996,15.654967437499996,15.654967437499996,15.654967437499996,15.654967437499996,15.930591603577009,ESA
2,2016-03-23,Ilha de Paquetá,4.8,4.0,3.8000000000000003,3.5999999999999996,3.0,2.0,1.5,1.2,1.0,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.07542990312499999,5.781702074531249,5.781702074531249,5.781702074531249,5.781702074531249,ESA
2,2016-05-18,Ilha de Paquetá,9.6,8.4,5.4,2.9000000000000004,2.1333333333333333,1.4333333333333333,1.075,0.9200000000000002,0.8500000000000001,0.55,13.200000000000003,0.17,0.17,0.17,0.5876049999999999,3.2498368749999997,5.211014356249999,5.211014356249999,5.211014356249999,5.211014356249999,5.211014356249999,ESA
2,2016-06-05,Ilha de Paquetá,36.8,32.8,18.799999999999997,11.2,8.733333333333333,5.133333333333334,3.875,3.1,2.6,1.3,31.200000000000003,1.02,3.043,5.0081999999999995,5.0081999999999995,5.0081999999999995,5.234489709375,5.234489709375,5.234489709375,5.234489709375,5.234489709375,ESA
2,2016-06-07,Ilha de Paquetá,7.2,6.0,4.0,4.0,3.0666666666666664,2.8333333333333335,2.15,1.7600000000000002,1.5999999999999999,1.2333333333333334,29.6,1.02,23.561999999999998,24.298949999999998,25.760567499999997,27.180424499999997,27.180424499999997,27.180424499999997,27.343918815023436,27.343918815023436,27.343918815023436,ESA
2,2016-08-21,Ilha de Paquetá,4.8,4.8,4.0,2.9000000000000004,2.5333333333333337,1.6666666666666667,1.5,1.2,1.0,0.5666666666666667,13.600000000000001,1.36,1.649,1.649,1.649,1.649,1.875289709375,1.875289709375,1.875289709375,2.0605832664015624,2.0605832664015624,ESA
2,2016-08-31,Ilha de Paquetá,28.8,27.6,18.8,11.1,7.466666666666666,3.733333333333333,2.9250000000000003,2.3600000000000003,1.9666666666666668,0.9833333333333334,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9919057380355463,4.669397637069374,ESA
2,2016-09-20,Ilha de Paquetá,11.2,8.8,4.6,2.4,2.1333333333333333,1.4666666666666668,1.1,0.8800000000000001,0.7333333333333334,0.5666666666666667,13.600000000000001,1.1900000000000002,2.7795,2.7795,2.7795,2.7795,2.7795,2.7795,2.7795,2.7795,2.7795,ESA
2,2016-10-04,Ilha de Paquetá,6.4,5.2,3.5999999999999996,2.9000000000000004,2.466666666666667,1.8,1.5000000000000002,1.28,1.0833333333333333,0.6583333333333333,15.8,4.250000000000001,4.250000000000001,4.372825000000001,5.208035000000001,5.4742581875,5.4742581875,5.4742581875,5.9102430275625,8.13376571188125,8.409389877958262,ESA
2,2016-11-04,Ilha de Paquetá,18.4,16.4,10.4,7.6,5.866666666666667,3.6666666666666665,2.9,2.54,2.183333333333333,1.3166666666666667,31.6,6.46,6.46,6.46,6.46,6.46,6.9880093218749995,7.244470992499999,7.9529463576015615,7.9529463576015615,7.9529463576015615,ESA
2,2016-11-05,Ilha de Paquetá,4.8,4.4,3.8000000000000003,3.1,2.3333333333333335,1.4000000000000001,1.0750000000000002,0.9199999999999999,0.8166666666666668,0.43333333333333335,10.4,26.86,32.351,32.351,32.351,32.351,32.351,32.79980792359375,33.017800343625,33.620004403961325,33.620004403961325,ESA
2,2016-11-13,Ilha de Paquetá,2.4,2.0,1.6,1.1,1.0666666666666667,1.0333333333333334,0.9750000000000001,0.9200000000000002,0.8333333333333334,0.6166666666666667,14.8,0.51,1.5214999999999999,3.855174999999999,3.855174999999999,4.298880312499999,4.374310215624999,4.5025410509374995,7.3364425113437495,14.655538013892967,16.151783486882458,ESA
2,2016-11-14,Ilha de Paquetá,11.2,8.399999999999999,7.6,5.2,4.666666666666667,3.266666666666667,2.625,2.4200000000000004,2.1999999999999997,1.175,28.200000000000003,12.58,13.0135,13.873275,15.85689875,15.85689875,16.234048265625,16.29816368328125,16.407159893296875,18.815976134642188,25.037207311809023,ESA
2,2016-12-03,Ilha de Paquetá,26.4,18.0,10.6,5.9,3.9333333333333336,1.9666666666666668,1.475,1.1800000000000002,0.9833333333333334,0.4916666666666667,11.799999999999999,0.0,0.0,3.561925,3.561925,3.561925,3.561925,3.561925,3.561925,3.561925,3.640674761736289,ESA
2,2016-12-04,Ilha de Paquetá,31.2,22.4,11.2,6.6,4.3999999999999995,2.3333333333333335,1.75,1.4,1.1666666666666667,0.625,15.0,10.03,10.03,10.03,13.057636249999998,13.057636249999998,13.057636249999998,13.057636249999998,13.057636249999998,13.057636249999998,13.057636249999998,ESA
2,2016-12-12,Ilha de Paquetá,50.4,37.599999999999994,24.200000000000003,19.9,13.733333333333334,6.966666666666666,5.225,4.18,3.483333333333333,1.75,42.0,1.87,2.0145,2.26015,2.26015,2.26015,2.26015,2.26015,6.347507875585936,9.080587841727732,9.080587841727732,ESA
2,2016-12-14,Ilha de Paquetá,16.0,14.4,8.2,4.6000000000000005,3.6,1.866666666666667,1.4000000000000001,1.12,0.9333333333333335,0.5166666666666667,12.4,0.17,30.514999999999997,31.866075,31.970476249999997,32.147958374999995,32.147958374999995,32.147958374999995,32.147958374999995,32.147958374999995,35.101074440110835,ESA
2,2016-12-30,Ilha de Paquetá,20.8,17.6,11.2,5.7,3.8000000000000003,1.9000000000000001,1.425,1.1400000000000001,0.9500000000000001,0.47500000000000003,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23161694628320306,0.23161694628320306,ESA
2,2017-01-16,Ilha de Paquetá,44.8,41.599999999999994,21.799999999999997,10.899999999999999,7.333333333333333,3.6666666666666665,2.75,2.2,1.8333333333333333,0.9166666666666666,22.0,0.0,0.0,0.49129999999999996,0.59570125,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999,1.5718529374999999,ESA
2,2017-01-19,Ilha de Paquetá,50.4,40.8,25.8,15.9,11.200000000000001,7.133333333333334,5.475,4.38,3.65,1.825,43.800000000000004,0.0,0.0,13.510749999999998,13.510749999999998,13.510749999999998,13.812469612499997,13.876585030156248,14.476064185242185,14.476064185242185,14.476064185242185,ESA
2,2017-02-02,Ilha de Paquetá,20.8,12.0,6.4,3.8000000000000003,3.466666666666667,2.3666666666666667,1.7750000000000001,1.4200000000000002,1.1833333333333333,0.5916666666666667,14.2,0.0,0.0,0.0,0.0,0.0,0.0,2.628732123906249,2.7922264389296867,2.7922264389296867,2.8316013197978314,ESA
2,2017-03-14,Ilha de Paquetá,20.0,17.200000000000003,11.8,6.800000000000001,4.533333333333334,3.5666666666666664,2.675,2.1399999999999997,2.183333333333333,1.2166666666666666,29.200000000000003,0.0,0.0,0.0,0.0,0.0,2.5646167062499994,3.911040477031249,3.9655385820390614,3.9655385820390614,3.9655385820390614,ESA
2,2017-03-18,Ilha de Paquetá,36.0,28.8,20.6,15.100000000000001,12.4,6.466666666666666,4.85,3.88,3.233333333333333,1.6166666666666665,38.800000000000004,0.0,0.0,0.12282499999999999,15.3654075,15.3654075,15.3654075,15.3654075,15.3654075,15.3654075,16.704153449516912,ESA
2,2017-03-19,Ilha de Paquetá,8.8,6.4,4.2,2.4000000000000004,1.6000000000000003,0.9,0.8500000000000001,0.74,0.6166666666666667,0.5083333333333334,12.200000000000001,32.980000000000004,32.980000000000004,32.980000000000004,33.084401250000006,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001,46.04059637500001,ESA
2,2017-03-20,Ilha de Paquetá,19.2,15.6,15.0,10.3,7.0,3.9,2.95,2.3600000000000003,1.9666666666666668,0.9833333333333334,23.6,10.370000000000001,38.403000000000006,38.403000000000006,38.403000000000006,38.491741062500004,49.50450691875,49.50450691875,49.50450691875,49.50450691875,49.50450691875,ESA
2,2017-03-28,Ilha de Paquetá,12.8,10.4,8.8,4.8,3.266666666666667,1.6333333333333335,1.225,0.9800000000000001,0.8500000000000001,0.8083333333333335,19.400000000000002,0.0,0.0,0.0,0.0,0.0,1.4331681593749999,1.4331681593749999,7.863944550296874,10.689671294951951,18.328398183371988,ESA
2,2017-03-30,Ilha de Paquetá,51.2,27.200000000000003,14.0,7.0,4.733333333333333,2.3666666666666667,1.7750000000000001,1.4200000000000002,1.1833333333333333,0.5916666666666667,14.200000000000001,0.34,14.3565,14.3565,14.3565,14.3565,14.3565,14.3565,15.391963995148437,15.391963995148437,20.03819993758949,ESA
2,2017-04-01,Ilha de Paquetá,12.0,6.4,4.6,2.3,1.7333333333333334,1.0333333333333334,0.775,0.62,0.5166666666666667,0.47500000000000003,11.400000000000002,1.53,11.789499999999999,12.035149999999998,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.162071249999997,22.910193986494743,ESA
2,2017-04-08,Ilha de Paquetá,33.6,33.2,26.4,15.600000000000001,13.666666666666666,8.033333333333333,6.225,5.12,4.266666666666667,2.1333333333333333,51.2,0.51,0.51,0.51,0.51,0.9537053124999999,2.9148827937499995,6.569461600156249,7.0599445452265615,10.348905182448046,10.427654944184335,ESA
2,2017-04-12,Ilha de Paquetá,16.0,10.8,7.0,6.2,4.733333333333333,2.433333333333333,1.825,1.46,1.2166666666666666,0.6083333333333333,14.600000000000001,0.0,0.0,0.0,26.726719999999997,26.992943187499996,26.992943187499996,26.992943187499996,26.992943187499996,27.2245601337832,28.24830703635496,ESA
2,2017-04-23,Ilha de Paquetá,8.0,6.8,4.0,2.3,1.6666666666666667,0.9333333333333332,0.7250000000000001,0.7,0.6,0.4583333333333333,11.0,0.85,0.85,0.85,0.85,1.2937053125,2.0480043437499997,2.0480043437499997,2.0480043437499997,2.0480043437499997,3.8986237445527925,ESA
2,2017-04-27,Ilha de Paquetá,6.4,4.4,3.2,2.1,1.7333333333333334,1.5333333333333334,1.25,1.0,0.8333333333333334,0.4166666666666667,10.0,1.02,1.02,1.142825,6.884893749999999,7.328599062499999,7.328599062499999,7.328599062499999,7.328599062499999,7.560216008783201,7.953964817464646,ESA
2,2017-04-28,Ilha de Paquetá,7.2,6.3999999999999995,5.3999999999999995,4.199999999999999,3.733333333333333,2.466666666666667,2.0,1.6800000000000002,1.4000000000000001,0.7083333333333334,17.0,8.5,9.367,9.367,9.471401250000001,14.3521596875,14.729309203125,14.729309203125,14.729309203125,14.729309203125,14.926183607465722,ESA
2,2017-05-19,Ilha de Paquetá,11.2,8.8,5.199999999999999,3.5,2.9333333333333336,2.5,2.2,2.04,1.75,0.9083333333333333,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3205770882812499,1.2470448734140624,1.2470448734140624,1.2470448734140624,ESA
2,2017-06-20,Ilha de Paquetá,45.6,44.0,34.8,25.299999999999997,19.133333333333336,11.133333333333333,8.35,6.68,5.566666666666666,2.783333333333333,66.79999999999998,0.0,0.0,0.0,0.0,1.2423748749999999,2.7509729374999994,5.764397567343748,5.764397567343748,5.764397567343748,5.764397567343748,ESA
2,2017-06-21,Ilha de Paquetá,17.6,16.4,13.2,10.8,8.333333333333334,6.133333333333334,5.275,4.4399999999999995,4.0,2.2416666666666667,53.800000000000004,56.77999999999999,56.77999999999999,56.77999999999999,56.77999999999999,56.77999999999999,57.83601864374999,59.118326996874984,61.67973793224217,61.67973793224217,61.67973793224217,ESA
2,2017-06-22,Ilha de Paquetá,13.6,7.6,5.0,3.6,3.6,1.9000000000000001,1.425,1.1400000000000001,0.9500000000000001,0.47500000000000003,11.399999999999999,45.730000000000004,93.993,93.993,93.993,93.993,93.993,94.89061584718749,95.98057794734375,98.15777724240586,98.15777724240586,ESA
2,2017-07-02,Ilha de Paquetá,7.2,4.4,2.4000000000000004,1.7000000000000002,1.8666666666666665,0.9666666666666667,0.75,0.7,0.6666666666666666,0.44166666666666665,10.600000000000001,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,5.253378288442578,7.497746497926816,ESA
2,2017-08-05,Ilha de Paquetá,7.2,6.800000000000001,6.4,4.6000000000000005,3.2000000000000006,1.6666666666666667,1.325,1.1,0.9166666666666666,0.4583333333333333,11.0,0.0,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,1.5895,ESA
2,2017-08-20,Ilha de Paquetá,7.2,4.800000000000001,4.0,3.5,3.0666666666666664,1.7666666666666666,1.325,1.06,0.8833333333333333,0.44166666666666665,10.6,0.0,2.601,5.3031500000000005,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625,7.49557625,ESA
2,2017-08-21,Ilha de Paquetá,8.8,6.0,5.800000000000001,5.0,3.9333333333333336,2.733333333333333,2.075,1.7,1.4333333333333333,0.8666666666666667,20.8,9.01,9.01,11.220849999999999,13.517677499999998,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997,15.381239812499997,ESA
2,2017-10-23,Ilha de Paquetá,4.8,4.4,3.8,3.4000000000000004,2.6666666666666665,1.7000000000000002,1.65,1.6800000000000002,1.5,0.9249999999999999,22.200000000000003,2.04,2.04,2.04,2.04,2.04,2.04,2.04,4.2199242003125,4.2199242003125,4.2199242003125,ESA
2,2017-11-19,Ilha de Paquetá,8.8,7.6000000000000005,5.800000000000001,4.4,2.9333333333333336,1.5,1.125,0.9,0.75,0.4166666666666667,10.0,5.44,5.44,5.44,5.44,5.44,5.44,5.44,7.510927990296875,7.510927990296875,7.510927990296875,ESA
2,2017-11-20,Ilha de Paquetá,13.6,12.399999999999999,8.399999999999999,5.8,4.6,3.5666666666666664,3.125,2.82,2.6333333333333333,1.4083333333333332,33.800000000000004,8.5,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,13.123999999999999,14.884288791752342,14.884288791752342,ESA
2,2017-11-22,Ilha de Paquetá,4.8,3.9999999999999996,3.2,3.0,2.6,1.9000000000000001,1.425,1.1600000000000001,1.0,0.5833333333333334,14.0,0.0,24.4205,30.56175,33.90259,33.90259,33.90259,33.90259,33.90259,33.90259,33.90259,ESA
2,2017-12-21,Ilha de Paquetá,34.4,22.4,12.6,7.699999999999999,5.3999999999999995,2.766666666666666,2.0749999999999997,1.6599999999999997,1.383333333333333,0.6916666666666665,16.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411742281062499,0.7411742281062499,ESA
2,2017-12-23,Ilha de Paquetá,24.0,16.4,8.4,5.0,3.466666666666667,1.7333333333333334,1.3,1.04,0.8666666666666667,0.43333333333333335,10.399999999999999,0.17,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,12.163499999999997,ESA
2,2018-01-03,Ilha de Paquetá,10.4,7.2,6.3999999999999995,5.0,3.6,2.0,1.5,1.2,1.0,0.5,12.0,0.17,0.17,0.292825,1.02363375,5.371945812499999,5.447375715624999,5.447375715624999,7.899790440976561,8.687288058339451,9.514160556570486,ESA
2,2018-01-04,Ilha de Paquetá,18.4,16.8,13.200000000000001,8.5,6.933333333333334,4.433333333333334,3.4250000000000003,2.74,2.3000000000000003,1.1500000000000001,27.6,10.2,10.3445,10.3445,10.44890125,11.0700886875,14.766153940625,14.83026935828125,14.83026935828125,16.91482187483008,17.584194849588535,ESA
2,2018-01-07,Ilha de Paquetá,67.2,46.8,33.2,23.5,17.933333333333334,9.5,7.15,5.720000000000001,4.766666666666667,3.9250000000000003,94.19999999999999,1.36,6.4174999999999995,23.36735,29.631424999999997,29.720166062499995,29.720166062499995,29.784281480156245,30.16576821521093,32.43561428878632,32.474989169654464,ESA
2,2018-01-08,Ilha de Paquetá,37.6,35.6,32.0,17.700000000000003,12.0,6.800000000000001,5.125,4.14,3.4499999999999997,1.875,45.0,80.07,81.226,85.524875,99.93224749999999,105.25671125,105.332141153125,105.332141153125,105.3866392581328,105.71090298292928,107.64027214546836,ESA
2,2018-01-30,Ilha de Paquetá,16.0,10.8,7.6,5.8,5.0,3.6666666666666665,2.775,2.4,2.066666666666667,1.0583333333333333,25.400000000000002,0.0,0.0,0.0,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,1.9836237499999996,2.101748392604433,ESA
2,2018-02-07,Ilha de Paquetá,36.0,18.8,9.4,4.7,3.3333333333333335,1.6666666666666667,1.25,1.0,0.8500000000000001,0.45,10.799999999999999,1.53,6.732,6.732,6.732,6.732,6.732,6.79611541765625,13.717374753648437,13.717374753648437,13.717374753648437,ESA
2,2018-02-15,Ilha de Paquetá,144.8,132.0,109.6,60.5,40.4,20.2,15.175,12.14,10.116666666666667,5.058333333333334,121.4,6.8,6.8,8.396725,8.396725,8.396725,8.396725,8.396725,11.339622670421875,11.75653317373164,13.174028884984843,ESA
2,2018-02-21,Ilha de Paquetá,32.8,24.799999999999997,12.799999999999999,8.9,6.0,3.0,3.25,3.08,2.566666666666667,1.2833333333333334,30.799999999999997,0.0,0.0,0.0,0.0,0.0,45.785951196875,48.350567903125,48.350567903125,48.95277196346132,48.95277196346132,ESA
2,2018-03-08,Ilha de Paquetá,6.4,4.4,3.0,2.5,2.266666666666667,1.7000000000000002,1.5,1.42,1.4666666666666668,0.8666666666666667,20.800000000000004,0.85,0.85,0.85,0.85,2.4473391249999996,2.4473391249999996,2.4473391249999996,2.4473391249999996,2.5863092927699216,2.7438088162425,ESA
2,2018-03-15,Ilha de Paquetá,35.2,28.400000000000002,22.6,13.4,9.4,4.7,3.5250000000000004,2.8200000000000003,2.35,1.175,28.200000000000003,0.0,0.289,0.289,0.4978024999999999,1.6514363124999998,2.0285858281249998,8.696589264375,8.969079789414062,8.969079789414062,8.969079789414062,ESA
